IsIPA,OG,FG,ABV,IBU,Color,BoilTime,BoilGravity,PitchRate,Efficiency,UserId
FALSE,1.052,1.009,5.67,34.05,6.93,20,1.042,0.5,75,
TRUE,1.062,1.011,6.74,67.01,7.4,60,1.048,,76,
FALSE,1.058,1.011,6.19,40.51,6.48,60,1.055,,63,
FALSE,1.067,1.02,6.05,36.19,40.35,60,1.054,,75,
TRUE,1.072,1.018,7.1,60.38,11.9,60,1.058,0.35,60,
FALSE,1.046,1.009,4.85,53.07,5.83,60,1.091,0.35,70,
FALSE,1.056,1.017,5.17,31.11,23.22,70,1.044,0.75,70,66173
TRUE,1.058,1.01,6.27,163.7,7.69,90,1.043,,50,46849
FALSE,1.053,1.003,6.62,30.46,3.87,90,1.043,0.75,70,
FALSE,1.046,1.008,4.92,28.25,5.61,60,1.038,,37,
TRUE,1.068,1.017,6.7,53.11,15.59,60,1.061,,75,
FALSE,1.056,1.013,5.71,50.98,9.79,75,1.047,,87,
TRUE,1.067,1.019,6.35,29.82,11.64,60,1.049,0.75,60,
FALSE,1.076,1.025,6.71,14.03,50,30,1.051,,65,
FALSE,1.043,1.011,4.22,0,3.3,60,1.032,,75,
TRUE,1.066,1.008,7.51,88.84,5.17,60,1.049,1,74,
FALSE,1.065,1.016,6.45,20.83,30.07,60,1.067,0.35,95,
FALSE,1.068,1.014,7.06,72.32,47.48,90,1.05,,70,
FALSE,1.047,1.012,4.65,0,7.91,60,1.026,,70,
FALSE,1.06,1.009,6.69,38.83,3.74,55,1.051,,80,
FALSE,1.05,1.012,4.92,30.55,14.53,70,1.038,,67,
FALSE,1.097,1.025,9.39,86.15,40,90,1.071,,70,
TRUE,1.076,1.015,8.53,90.07,7.27,60,1.056,,77,30457
FALSE,1.071,1.024,6.2,49.66,3.31,60,1.071,0.75,35,
TRUE,1.044,1.007,4.81,35.87,4.09,60,1.04,0.35,35,
TRUE,1.089,1.022,8.76,103.75,40,90,1.061,1.25,60,
TRUE,1.075,1.023,6.76,73.56,7.98,60,1.057,1,75,
FALSE,1.062,1.019,5.57,40.92,32.16,60,1.045,0.35,70,
FALSE,1.075,1.019,7.39,66.55,5.73,60,1.061,,70,
TRUE,1.068,1.013,7.2,139.34,7.67,60,1.047,1.25,70,
FALSE,1.065,1.016,6.4,18.01,4.9,60,1.033,0.35,35,
FALSE,1.046,1.008,5,80.61,7.7,60,1.064,,58,
TRUE,1.066,1.018,6.34,96.54,7.09,60,1.11,,35,
FALSE,1.053,1.015,5.05,34.07,14.4,60,1.041,0.5,75,9509
FALSE,1.103,1.021,10.8,130.26,40,60,,,74,1569
TRUE,1.06,1.015,5.98,170.89,7.06,60,1.048,,70,
FALSE,1.051,1.012,5.19,32.59,5.63,60,1.044,0.75,65,2125
FALSE,1.083,1.021,8.19,61.43,28.02,60,1.064,,35,11261
TRUE,1.067,1.017,6.56,117.92,7.21,60,1.056,1.25,75,
FALSE,1.089,1.026,8.28,70.17,4.96,60,1.059,,75,
FALSE,1.054,1.013,5.44,54.15,17.31,60,1.046,0.35,70,
TRUE,1.062,1.014,6.29,65.73,6.12,60,1.044,,65,
FALSE,1.057,1.014,5.69,32.69,20.58,60,1.047,0.35,70,
TRUE,1.059,1.017,5.53,81.54,5.2,75,1.044,,70,59158
TRUE,1.067,1.014,6.88,0,5.25,60,1.067,,35,
FALSE,1.059,1.011,6.23,26.49,33.43,60,1.042,,72,
FALSE,1.084,1.027,7.46,25.94,50,60,1.21,0.35,70,94052
TRUE,1.081,1.02,7.95,54.48,40,90,1.064,0.5,70,
FALSE,1.059,1.014,5.98,36.19,9.13,90,1.045,,75,
FALSE,1.055,1.016,5.03,27.53,20.91,60,1.04,,35,
FALSE,1.068,1.012,7.31,24.86,13.16,60,1.051,0.5,58,
TRUE,1.066,1.018,6.31,70.53,12.4,60,1.048,,65,
FALSE,1.055,1.012,5.67,35.62,10.18,70,1.049,,80,
FALSE,1.07,1.018,6.78,81.17,38.14,60,1.055,0.75,75,
FALSE,1.06244012420039,1.01559778841901,6.15,25.04,11.37,70,1.06241258318668,,83,51468
TRUE,1.074,1.014,7.88,162.75,6.62,90,1.055,0.75,65,48801
TRUE,1.079,1.014,8.56,108.69,5.12,70,1.062,,70,
FALSE,1.074,1.012,8.16,25.76,6.01,90,1.064,1,79,102981
FALSE,1.051,1.017,4.46,85.83,4.54,90,1.03,,50,
FALSE,1.057,1.017,5.23,47.43,6.5,60,1.042,1.25,65,
FALSE,1.061,1.017,5.72,13.41,4.11,60,1.058,,70,348
FALSE,1.102,1.023,10.32,43.55,5.15,90,1.081,1.5,75,
TRUE,1.063,1.017,6.07,54.64,15.73,60,1.05,0.75,70,
FALSE,1.08,1.018,8.17,80.07,6.62,60,1.16,,70,
FALSE,1.088,1.027,7.99,80.18,36.55,60,,,70,1809
FALSE,1.056,1.014,5.53,25.8,3.32,30,1.053,0.5,35,
FALSE,1.059,1.013,5.99,22.48,5.43,75,1.033,0.75,70,49521
FALSE,1.072,1.018,7.11,52.94,41.22,60,1.061,,65,
TRUE,1.074,1.013,7.9,78.37,7.09,90,1.068,,75,28575
FALSE,1.057,1.01,6.08,28.33,6.75,60,1.049,0.75,70,
FALSE,1.051,1.013,5,16.97,24.68,90,1.039,1.5,60,50449
TRUE,1.062,1.012,6.62,28.24,6.35,60,1.056,,70,
FALSE,1.062,1.015,6.21,42.07,10.59,60,1.046,0.5,50,
TRUE,1.064,1.014,6.49,57.78,5.68,75,1.047,0.75,65,
FALSE,1.068,1.014,7.03,19.58,4,60,1.042,0.35,72,
FALSE,1.058,1.015,5.74,29.54,10.88,60,1.042,0.35,35,
TRUE,1.046,1.009,4.81,25.71,6.8,60,1.034,,75,1186
TRUE,1.08,1.015,8.6,75.77,36.41,90,1.055,0.75,72,
TRUE,1.069,1.012,7.51,51.58,15.56,90,1.054,1,70,
FALSE,1.04916389526246,1.00892029318582,5.28,19.15,3.41,90,1.03920307308365,0.35,62,
TRUE,1.056,1.014,5.55,37.79,3.66,60,1.04,,70,
TRUE,1.051,1.008,5.57,68.26,10.65,60,1.037,,60,
FALSE,1.046,1.011,4.59,18.54,3.68,60,1.046,,67,
FALSE,1.04795094445044,1.01197563882459,4.72,34.32,5.16,90,1.03466854953526,,75,45757
FALSE,1.059,1.014,5.93,18.87,30.69,60,1.072,,65,
TRUE,1.05,1.014,4.74,46.87,7.36,60,1.1,0.35,35,
TRUE,1.051,1.008,5.71,46.64,7.64,60,1.044,2,73,
FALSE,1.05976595346827,1.01851589168753,5.41,39.17,17.43,60,1.04377283318348,,79,
FALSE,1.044,1.011,4.36,26.08,32.27,60,1.034,,73,
FALSE,1.051,1.012,5.14,24.04,6.32,15,,1.25,35,15198
TRUE,1.071,1.017,7.07,86.08,6.28,90,1.051,1,75,81147
FALSE,1.07,1.017,7,52.12,27.25,90,1.055,,71,
FALSE,1.047,1.012,4.64,30.55,9.98,60,1.042,,74,
FALSE,1.054,1.013,5.29,0,5.46,60,1.044,,70,
FALSE,1.074,1.016,7.52,50.5,9.18,90,1.057,,70,
FALSE,1.055,1.016,5.15,8.08,10.59,60,1.037,,70,34210
FALSE,1.049,1.01,5.14,25.2,11.76,60,1.056,1.5,70,
FALSE,1.051,1.012,5.16,9.06,6.15,60,1.047,,80,88351
FALSE,1.064,1.017,6.17,27.58,5.01,60,1.106,,25,45803
FALSE,1.051,1.011,5.2,16.27,2.92,60,1.039,0.75,70,
FALSE,1.054,1.001,6.98,14.73,3.85,90,1.045,,80,5137
FALSE,1.046,1.008,5.03,51.16,8.72,60,1.039,0.5,70,
FALSE,1.063,1.016,6.16,58.05,11.22,60,1.054,,54,23230
FALSE,1.069,1.016,6.98,17.63,3.62,60,1.046,,70,
FALSE,1.054,1.009,5.92,25.61,3.1,60,1.037,,75,
FALSE,1.096,1.026,9.25,74.42,39.72,90,1.076,1,75,
TRUE,1.095,1.024,9.34,53.84,12.87,60,1.073,,60,
FALSE,1.045,1.007,5,16.92,2.35,60,1.036,0.75,70,70818
FALSE,1.053,1.011,5.51,21.33,3.65,60,1.038,0.35,75,
FALSE,1.063,1.016,6.17,44.56,4.7,60,1.05,,70,
TRUE,1.069,1.018,6.73,95.2,6.39,60,1.053,0.35,75,
FALSE,1.054,1.015,5.1,26.86,14.86,90,1.043,1.25,78,42609
FALSE,1.064,1.016,6.42,33.33,35.19,60,1.053,1,70,96119
FALSE,1.037,1.009,3.62,373.65,28.2,60,1.017,,35,
TRUE,1.053,1.009,5.84,56.19,5.75,60,1.037,0.35,70,52501
FALSE,1.048,1.011,4.82,36.42,6.8,60,1.048,,70,
FALSE,1.054,1.014,5.33,46.37,24.83,60,1.09,,35,
FALSE,1.067,1.018,6.43,43.18,36.07,60,1.05,0.75,70,
FALSE,1.053,1.011,5.56,67.84,3.59,60,1.038,1,72,25257
TRUE,1.075,1.021,7.04,48.47,8.45,60,1.124,,35,
TRUE,1.065,1.015,6.48,79.88,6.91,60,1.108,,75,
FALSE,1.06,1.015,5.95,29.31,12.7,60,1.04,,35,
TRUE,1.066,1.017,6.43,50.2,9.57,90,1.049,0.75,65,70818
TRUE,1.067,1.011,7.34,63.89,30.01,60,1.059,,72,93531
FALSE,1.021,1.005,2.08,0,5.08,60,1.016,,35,
FALSE,1.072,1.022,6.58,25.79,41.59,90,1.046,1,70,
TRUE,1.062,1.017,5.95,39.16,11.07,60,1.054,,35,83230
FALSE,1.079,1.021,8.21,0,14.21,60,1.048,,75,
FALSE,1.067,1.017,6.58,95.86,4.28,60,1.064,,70,30626
FALSE,1.052,1.012,5.24,45.36,12.1,60,1.046,,73,
FALSE,1.053,1.009,5.66,43.04,4.07,90,1.042,,58,50158
TRUE,1.07,1.015,7.19,90.92,35.81,60,1.055,,75,
TRUE,1.1,1.024,10.03,100.15,12.12,60,1.079,1,80,
FALSE,1.04269741568143,1.00969547640219,4.33,31.86,8.87,90,1.03590176653748,0.35,60,
TRUE,1.053,1.011,5.53,81.34,7.45,60,1.107,,89,
TRUE,1.082,1.015,8.67,92.54,6.73,60,1.06,0.35,80,
FALSE,1.05,1.009,5.38,36.32,13.94,60,1.045,,66,
FALSE,1.055,1.005,6.6,0,8.2,60,,,62,
TRUE,1.059,1.011,6.28,39.59,4.03,60,1.067,,80,
FALSE,1.068,1.017,6.69,44.08,13.2,60,1.059,,65,97
FALSE,1.053,1.01,5.58,23.37,8.53,60,1.038,,70,
FALSE,1.051,1.014,4.78,65.38,8.27,60,1.034,,60,
FALSE,1.054,1.016,5.04,35.99,3.84,60,1.047,,75,
FALSE,1.057,1.015,5.56,46.17,3.64,60,1.045,1.5,65,81887
FALSE,1.056,1.014,5.49,25.36,39.63,60,1.043,0.35,70,
TRUE,1.072,1.009,8.28,72.59,5.84,60,1.052,,72,
TRUE,1.055,1.014,5.42,35.54,8.99,60,1.049,,75,
TRUE,1.06,1.013,6.14,49.17,4.2,60,1.057,0.75,75,
TRUE,1.058,1.011,6.14,72.79,6.94,30,1.072,0.5,35,
FALSE,1.048,1.01,4.92,44.87,4.91,60,1.038,0.75,70,
FALSE,1.028,1.008,2.68,26.03,15.55,70,1.023,0.75,60,
FALSE,1.059,1.015,5.79,40.43,4.43,60,1.043,,70,5880
FALSE,1.061,1.015,6.01,98.31,7.51,60,1.112,,35,
TRUE,1.083,1.019,8.36,60.02,37.07,90,1.059,0.75,75,
FALSE,1.05078770403658,1.0125530559584,5.02,43.2,6.84,60,1.04502530088592,0.75,75,29922
TRUE,1.071,1.017,7.04,72.27,7.41,60,1.117,,70,127022
TRUE,1.058,1.01,6.36,74.24,7.03,60,1.041,,72,
FALSE,1.046,1.007,5.1,36.42,4.28,90,1.04,1.5,75,61649
TRUE,1.059,1.014,5.9,43.81,5.24,60,1.042,,70,68911
FALSE,1.048,1.011,4.83,33.77,3.29,60,1.041,0.35,50,
TRUE,1.057,1.018,5.15,77.76,8.11,60,1.047,,75,8348
FALSE,1.056,1.011,5.87,48.79,3.59,60,1.037,0.35,75,
FALSE,1.061,1.017,5.76,31.17,3.98,90,1.043,0.75,70,
FALSE,1.048,1.012,4.81,23.65,20.84,60,1.042,,75,
FALSE,1.044,1.008,4.72,38.14,20.74,90,1.032,,70,
FALSE,1.065,1.017,6.31,37.02,6.77,60,1.053,,75,40395
TRUE,1.071,1.018,6.95,54.46,5.94,90,1.064,0.35,75,
FALSE,1.063,1.021,5.61,36.67,36.06,60,1.06,,67,
FALSE,1.073,1.013,7.83,61.97,27.51,60,1.053,,74,
TRUE,1.076,1.019,7.55,73.35,10.11,60,1.064,,88,65801
FALSE,1.048,1.008,5.13,39.39,6.8,60,1.04,,65,
TRUE,1.057,1.011,5.96,49.31,11.61,60,1.049,,75,52155
FALSE,1.054,1.011,5.58,18.77,3.59,90,1.038,,60,
FALSE,1.053,1.013,5.4,20.78,3.54,60,1.041,0.35,70,21465
FALSE,1.047,1.015,4.17,31.48,34.63,60,1.034,,65,48807
FALSE,1.053,1.01,5.58,47.99,5.53,60,1.035,,70,56046
FALSE,1.069,1.021,6.3,28.27,29.78,60,1.05,,75,59914
FALSE,1.061,1.013,6.33,11.54,4.33,60,1.053,,70,
TRUE,1.059,1.011,6.22,55.62,5.91,30,1.05,,35,45356
TRUE,1.071,1.019,6.94,76.92,9.19,60,1.057,,35,59305
TRUE,1.071,1.019,6.83,39.56,4.97,75,1.051,,75,
TRUE,1.07,1.017,7.06,92.22,8.77,70,1.052,,73,
TRUE,1.048,1.011,4.84,42.04,12.17,90,1.034,0.35,70,
TRUE,1.077,1.021,7.3,149.61,7.46,60,1.058,,85,
FALSE,1.05,1.01,5.15,25.39,6.25,90,1.038,1.5,75,53808
FALSE,1.053,1.012,5.32,29.06,8.28,60,1.039,1.5,73,396
FALSE,1.042,1.007,4.58,18.86,2.94,60,1.037,0.75,70,28470
FALSE,1.047,1.008,5.13,36.24,3.83,90,1.038,1.5,65,
TRUE,1.048,1.011,4.82,64.59,3.52,60,1.06,,35,46668
TRUE,1.101,1.028,9.56,106.14,9.46,60,1.084,1.25,75,
FALSE,1.1,1.019,10.54,67.64,50,90,1.068,1,70,
FALSE,1.042,1.008,4.44,27.94,4.04,60,1.072,0.35,35,49703
FALSE,1.06,1.014,6.05,30.93,27.64,60,1.046,,68,33579
FALSE,1.055,1.011,5.78,24.12,5.35,60,1.044,,72,68177
FALSE,1.048,1.012,4.8,42.11,4.44,60,1.042,0.35,89,
TRUE,1.053,1.01,5.6,46.41,3.75,60,1.047,,35,
FALSE,1.047,1.009,4.93,24.3,15.42,60,1.043,0.35,70,62346
FALSE,1.059,1.018,5.44,17.78,4.5,60,1.017,,70,52311
TRUE,1.055,1.016,5.07,26.48,4.82,60,1.056,0.35,100,
TRUE,1.052,1.01,5.53,41.59,10.12,60,1.13,1,35,
FALSE,1.055,1.012,5.64,23.65,31.66,60,1.044,,75,30413
FALSE,1.057,1.016,5.36,27.49,3.59,60,1.041,,77,42897
FALSE,1.054,1.011,5.61,13.73,6.13,60,1.043,,35,50449
FALSE,1.03210242549268,1.00809344022776,3.15,13.85,17.58,60,1.02368520509443,,70,
TRUE,1.062,1.014,6.32,125.65,4.1,60,1.05,1,75,76752
TRUE,1.069,1.017,6.79,142.22,7.12,60,1.078,,25,
FALSE,1.053,1.011,5.49,38.53,10.24,60,,0.35,70,7774
TRUE,1.057,1.013,5.77,58.83,5.61,30,1.025,0.75,65,
TRUE,1.058,1.013,5.85,261.67,5.63,60,1.042,0.35,70,5100
FALSE,1.058,1.015,5.59,25.46,13.18,60,1.048,0.5,70,
FALSE,1.034,1.003,3.96,30.37,2.72,60,1.026,0.75,72,47144
FALSE,1.058,1.01,6.22,36.68,5.41,75,1.047,0.5,75,93453
TRUE,1.067,1.017,6.52,57.05,14.32,60,1.051,,70,
FALSE,1.051,1.013,4.99,29.73,9.15,60,1.039,0.75,73,32573
FALSE,1.096,1.023,9.61,71.26,50,60,1.085,,64,18325
FALSE,1.086,1.019,8.74,102.45,35.37,60,1.063,,70,
FALSE,1.058,1.014,5.69,46.4,18.5,60,1.042,0.5,70,
TRUE,1.057,1.011,6.01,51.79,6.63,60,1.05,,70,
FALSE,1.051,1.01,5.45,46.81,9.72,60,1.094,0.35,35,88372
FALSE,1.049,1.014,4.61,24.23,3.13,60,1.081,,35,
TRUE,1.057,1.016,5.43,120.84,7.37,60,,,61,2614
FALSE,1.06,1.018,5.46,14.53,45.32,60,1.163,,35,
TRUE,1.067,1.013,7.04,79.69,10.86,60,1.051,0.35,70,
FALSE,1.062,1.015,6.15,42.25,16.86,60,1.045,,70,53774
FALSE,1.055,1.014,5.37,12.65,40,60,1.04,,75,
TRUE,1.061,1.015,6.04,81.97,9.34,75,1.058,0.35,78,
FALSE,1.092,1.021,9.35,87.72,8.8,90,1.132,,90,
TRUE,1.048,1.007,5.38,75.64,5.49,60,1.041,0.35,70,49703
FALSE,1.046,1.01,4.74,6.05,3.33,60,1.034,1.5,70,
FALSE,1.07,1.018,6.91,53.34,46.3,60,1.047,,67,
FALSE,1.04,1.007,4.35,35.52,4.47,60,1.032,0.5,50,
FALSE,1.055,1.013,5.45,28.47,23.65,90,,,75,396
TRUE,1.056,1.011,5.95,38.26,4.7,15,1.048,0.35,35,
FALSE,1.052,1.012,5.19,57.98,8.98,60,1.038,0.35,75,
TRUE,1.063,1.012,7.04,60.17,12.12,60,1.058,,75,30457
FALSE,1.052,1.011,5.28,37.74,6.63,60,1.043,0.35,35,
FALSE,1.089,1.025,8.41,40.39,15.7,60,,,70,2301
FALSE,1.058,1.014,5.81,43.44,13.78,60,1.047,,70,18665
FALSE,1.047,1.009,5.04,91.76,15.61,60,1.025,,65,
FALSE,1.057,1.014,5.66,54.2,3.44,60,1.052,,70,
FALSE,1.062,1.011,6.73,37.05,3.47,90,1.055,,75,1046
FALSE,1.059,1.014,5.96,34.81,22.39,30,1.113,1.25,35,
FALSE,1.058,1.017,5.46,0,5.44,60,1.05,1,70,
FALSE,1.059,1.014,5.9,30.92,3.64,15,1.049,,35,63449
TRUE,1.059,1.014,5.94,71.93,6.15,60,1.043,0.35,65,
FALSE,1.05951024055742,1.021804099351,4.95,0,21.72,60,1.04586175659745,,61,
FALSE,1.006,1.001,0.63,0,4.8,60,1.006,1,70,
FALSE,1.057,1.01,6.16,53.03,5.96,90,1.046,1,85,
FALSE,1.061,1.014,6.09,37.02,9.49,60,1.045,,70,
TRUE,1.071,1.01,8.08,77.46,4.19,60,1.061,0.5,77,
FALSE,1.096,1.023,9.6,71.71,50,60,1.086,,66,18325
FALSE,1.064,1.011,6.89,21.59,5.61,60,1.05,,70,
FALSE,1.099,1.013,11.26,24.71,27.81,90,1.072,1.25,68,32613
TRUE,1.074,1.013,7.99,86.33,9.58,60,1.063,1,80,
TRUE,1.047,1.011,4.77,53.83,3.85,60,1.086,,70,
FALSE,1.043,1.01,4.43,42.4,9.44,60,1.034,,55,
TRUE,1.071,1.012,7.77,77.64,32.75,60,1.057,1,68,
TRUE,1.064,1.012,6.79,79.58,5.11,60,1.054,0.75,35,
FALSE,1.051,1.021,4.03,37.41,32.04,60,1.03,0.75,53,
TRUE,1.049,1.011,4.98,58.76,3.17,60,1.039,2,80,34701
FALSE,1.051,1.012,5.2,34.73,6.37,60,1.046,,73,28574
FALSE,1.043,1.011,4.22,39.87,28.4,60,1.031,0.5,65,
FALSE,1.058,1.014,5.79,46.99,15.89,60,1.058,0.75,75,23931
FALSE,1.052,1.014,4.94,65.19,13.52,60,1.038,,75,
FALSE,1.053,1.01,5.64,37.4,21.02,60,1.035,0.35,35,54141
TRUE,1.064,1.009,7.22,67.63,4.17,60,1.049,0.5,60,
FALSE,1.064,1.012,6.74,20.42,12.52,60,1.053,1.25,70,
FALSE,1.051,1.011,5.31,28,3.39,90,1.043,1.75,70,65204
FALSE,1.053,1.009,5.68,64.25,6.88,60,1.041,0.35,75,
TRUE,1.057,1.011,6,48.38,6.95,60,1.048,0.75,70,
FALSE,1.066,1.011,7.26,46.17,12.09,60,1.1,0.5,85,
TRUE,1.081,1.018,8.18,79.7,10.61,60,1.068,0.35,74.7,
FALSE,1.1,1.034,8.62,57.11,49.69,60,1.073,,75,
TRUE,1.054,1.012,5.41,43.91,8.01,60,1.039,,70,
FALSE,1.057,1.009,6.34,42.49,16,60,1.042,,75,88291
FALSE,1.053,1.012,5.35,49.36,6.74,60,1.049,0.75,77,53740
FALSE,1.053,1.01,5.61,59.26,8.74,60,1.034,0.5,50,
FALSE,1.046,1.012,4.54,34.42,23.55,60,1.042,,35,
TRUE,1.074,1.012,8.04,89.48,11.01,60,1.057,,75,
TRUE,1.063,1.01,6.87,46.81,10.66,60,1.058,,65,
FALSE,1.047,1.008,5.04,33.11,9.52,60,1.043,0.75,90,
FALSE,1.066,1.013,7,51.58,48.33,75,1.061,,75,
TRUE,1.06,1.014,6.09,71.21,7.05,60,1.051,0.5,72,
FALSE,1.086,1.017,9.04,97.69,50,60,1.086,,75,30317
TRUE,1.065,1.01,7.26,81.13,32.67,60,1.051,0.5,75,
FALSE,1.051,1.014,4.85,28.19,12.8,90,1.04,,70,1051
FALSE,1.067,1.013,6.99,14.42,3.94,75,1.044,0.5,70,
FALSE,1.04,1.008,4.29,19.41,4.24,60,1.012,,35,
FALSE,1.071,1.013,7.53,39.59,31.35,60,1.13,0.35,35,
TRUE,1.063,1.011,6.86,56.74,7.47,60,1.051,,70,
TRUE,1.071,1.017,7.09,71.41,6.78,90,1.052,,75,
FALSE,1.129,1.024,13.72,78.69,44.63,60,1.095,,70,
FALSE,1.059,1.015,5.8,37.35,12.31,60,1.043,,70,
FALSE,1.05,1.012,4.98,20.36,11.91,60,1.038,1.5,78,
FALSE,1.05104434586308,1.0115927262708,5.18,20.85,3.9,60,1.04210699939754,,70,
FALSE,1.043,1.009,4.47,34.1,6.92,60,1.034,,70,
FALSE,1.053,1.013,5.26,37.27,7.51,60,1.098,0.35,35,
TRUE,1.056,1.014,5.65,50.49,3.52,60,1.04,,80,
TRUE,1.082,1.014,8.98,41.32,5.65,180,1.066,1,65,60907
FALSE,1.069,1.018,6.66,20.78,17.29,60,1.043,,70,
FALSE,1.064,1.012,6.75,186.95,17.36,60,1.046,,60,
FALSE,1.058,1.009,6.39,19.42,3.95,90,1.044,,80,
FALSE,1.05,1.019,4.06,54.96,37.3,60,1.036,0.35,55,
FALSE,1.042,1.008,4.41,24.24,7.92,90,1.032,,50,
FALSE,1.065,1.016,6.45,69.36,38.86,60,1.056,,70,
TRUE,1.07,1.017,6.94,36.72,12.19,60,1.052,0.35,75,
FALSE,1.065,1.01,7.29,29.68,3.36,90,1.062,,95,
TRUE,1.082,1.021,8.09,100.72,9.77,60,1.113,0.5,35,
TRUE,1.071,1.014,7.56,87.78,6.54,60,1.118,,50,7729
TRUE,1.075,1.016,8.17,84.45,8.66,60,1.013,,70,118157
FALSE,1.11350202733771,1.02500104517644,11.62,50.45,50,120,1.08521456260866,0.5,70,
FALSE,1.052,1.013,5.1,0,3.59,60,1.052,,70,
FALSE,1.023,1.006,2.26,0,1.85,60,1.042,,35,
FALSE,1.066,1.013,7.04,37.82,13.16,60,1.055,,35,11261
FALSE,1.054,1.012,5.6,50.36,5.84,60,1.041,0.35,71,69142
TRUE,1.055,1.009,5.95,47.96,9.6,60,1.042,,70,
TRUE,1.057,1.016,5.4,67.32,7.35,90,1.042,,85,
FALSE,1.046,1.013,4.3,40.71,37.36,60,1.03,,65,
FALSE,1.057,1.014,5.64,71.36,7.6,60,1.05,,75,34066
FALSE,1.06,1.01,6.55,44.26,7.33,65,1.052,0.5,68,
TRUE,1.09,1.015,9.85,126.86,9.29,60,1.06,0.5,70,19725
FALSE,1.05,1.009,5.32,30.32,13.68,60,1.041,,80,5889
FALSE,1.05159345887512,1.01022257203941,5.43,67.12,5.71,90,1.04586175659745,0.35,70,
FALSE,1.055,1.015,5.24,46.94,3.49,60,1.04,1.5,70,
FALSE,1.047,1.011,4.8,22.77,3.37,60,1.035,,70,
FALSE,1.05,1.01,5.25,25.49,4.48,90,1.038,0.75,65,50449
FALSE,1.048,1.009,5,45.31,5.25,60,1.036,,75,
TRUE,1.056,1.016,5.36,74.36,28.22,70,1.048,0.75,70,42083
FALSE,1.055,1.011,5.73,55.52,5.9,60,1.055,,35,
FALSE,1.06,1.005,7.18,43.17,7.41,60,1.043,,70,68964
TRUE,1.055,1.008,6.21,124.15,6.93,60,1.033,0.75,35,2005
FALSE,1.065,1.02,5.9,0,2.82,60,,,75,
FALSE,1.064,1.022,5.57,60.39,42.1,60,1.059,0.5,78,
FALSE,1.056,1.009,6.15,25.75,20.92,60,1.041,,75,69272
FALSE,1.05,1.013,4.95,51.99,6.37,60,1.092,,35,
FALSE,1.049,1.012,4.85,18.77,6.14,60,1.036,1.25,70,
FALSE,1.06,1.012,6.28,23.86,5.63,90,1.052,1,68,32613
FALSE,1.061,1.015,6,0,8.67,60,,,75,
FALSE,1.044,1.011,4.36,47.63,28.04,70,1.034,0.5,35,
TRUE,1.068,1.011,7.42,88.43,6.12,60,1.05,,80,
FALSE,1.033,1.008,3.37,32.45,26.01,90,1.025,0.75,60,
TRUE,1.09,1.018,9.38,86.5,11.29,60,1.082,,70,
TRUE,1.036,1.007,3.7,42.4,6.34,60,1.028,,78,34710
FALSE,1.095,1.02,9.72,128.29,31.12,90,1.068,0.35,70,
TRUE,1.078,1.017,8.03,127.01,4.49,60,1.055,,66,22995
FALSE,1.055,1.009,6,15.23,2.81,60,1.04,1.25,80,
TRUE,1.069,1.012,7.45,73.02,4.93,90,1.055,1.25,78,22126
FALSE,1.054,1.003,6.72,18.89,3.41,90,1.045,0.75,70,39593
FALSE,1.058,1.013,6,20.28,3.43,60,1.119,1.5,35,
FALSE,1.07,1.018,6.74,71.58,16.6,60,1.039,0.5,70,
FALSE,1.049,1.008,5.38,41.88,5.24,60,1.038,0.5,75,
FALSE,1.051,1.013,5.04,42.41,2.8,60,1.07,,35,23595
FALSE,1.045,1.01,4.55,28.39,4.09,90,1.036,,75,
FALSE,1.065,1.013,6.76,48.33,39.35,60,1.119,,70,
FALSE,1.097,1.019,10.13,53.26,18.62,90,1.069,1.25,70,
FALSE,1.046,1.013,4.39,24.42,15.75,90,1.034,1.25,75,
TRUE,1.052,1.01,5.6,81.47,4.14,60,1.047,,83,52796
FALSE,1.045,1.017,3.73,31.23,3.08,60,1.032,,78,34710
FALSE,1.055,1.014,5.46,35.01,8.06,60,,,75,1752
FALSE,1.055,1.015,5.18,30.81,4.74,90,1.015,1.5,70,15077
TRUE,1.056,1.012,5.76,64.39,4.33,60,1.027,,35,
TRUE,1.054,1.009,5.9,95.06,7.39,60,1.044,0.5,70,
FALSE,1.048,1.013,4.58,34.32,5.07,60,1.035,0.75,73,84173
FALSE,1.044,1.009,4.53,22.26,3.74,90,1.035,0.5,75,
FALSE,1.057,1.014,5.56,0,4.01,75,1.051,,70,
TRUE,1.062,1.011,6.7,62.79,6.03,60,1.052,0.35,77,58982
TRUE,1.058,1.014,5.66,131.73,13.81,60,1.042,,75,
FALSE,1.057,1.014,5.61,0,8.01,60,1.042,,65,
FALSE,1.044,1.008,4.7,24.31,5.06,60,1.032,,70,
TRUE,1.067,1.019,6.36,111.93,7.44,60,1.052,,70,17348
TRUE,1.072,1.017,7.2,65.85,7.58,60,1.051,1,65,
FALSE,1.046,1.011,4.52,0,4.16,90,1.029,,79,
FALSE,1.057,1.015,5.45,41.76,3.53,60,1.041,,70,43078
TRUE,1.07,1.016,7.08,39.98,7.83,60,1.056,,70,77749
FALSE,1.078,1.013,8.51,71.45,50,60,1.063,,70,
TRUE,1.058,1.013,5.93,116.02,5.59,90,1.046,,60,
FALSE,1.061,1.014,6.16,21.43,4.29,60,1.052,,35,65709
TRUE,1.067,1.018,6.48,61.72,8.51,60,1.058,,65,
